id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,total_points,in_dreamteam,first_name,second_name,web_name,team
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Archie,Mair,Mair,14
553,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,David,Martin,Martin,19
555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Michel,Vorm,Vorm,17
556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Stephen,Henderson,Henderson,7
558,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Brandon,Austin,Austin,17
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Shkodran,Mustafi,Mustafi,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Héctor,Bellerín,Bellerín,1
3,90,0,0,0,1,0,0,0,1,0,0,0,16,18.4,32.6,10.0,6.1,1,FALSE,Sead,Kolasinac,Kolasinac,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Ainsley,Maitland-Niles,Maitland-Niles,1
5,90,0,0,0,1,0,0,0,1,0,0,0,8,9.2,0.8,2.0,1.2,1,FALSE,Sokratis,Papastathopoulos,Sokratis,1
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Nacho,Monreal,Monreal,1
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Laurent,Koscielny,Koscielny,1
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Konstantinos,Mavropanos,Mavropanos,1
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Carl,Jenkinson,Jenkinson,1
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Rob,Holding,Holding,1
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Ahmed,El Mohamady,El Mohamady,2
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,James,Chester,Chester,2
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Neil,Taylor,Taylor,2
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Kortney,Hause,Hause,2
37,20,0,0,0,1,0,0,0,0,0,0,0,5,11.2,0.0,0.0,1.1,1,FALSE,Shane,Duffy,Duffy,4
38,69,0,0,0,1,0,0,0,1,0,0,0,10,11.0,18.8,20.0,5.0,1,FALSE,Martín,Montoya,Montoya,4
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Bernardo,Fernandes da Silva Junior,Bernardo,4
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Leon,Balogun,Balogun,4
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Gaëtan,Bong,Bong,4
42,90,0,0,0,2,0,0,0,0,0,0,0,15,16.4,10.7,2.0,2.9,1,FALSE,Lewis,Dunk,Dunk,4
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Matthew,Clarke,Clarke,4
58,90,0,0,1,0,0,0,0,0,0,0,3,28,19.6,0.7,4.0,2.4,9,TRUE,Steve,Cook,Steve Cook,3
59,90,0,0,1,0,0,0,0,0,0,0,2,26,8.6,0.3,6.0,1.5,8,FALSE,Nathan,Aké,Aké,3
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Charlie,Daniels,Daniels,3
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Chris,Mepham,Mepham,3
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Simon,Francis,Francis,3
63,90,0,0,1,0,0,0,0,1,0,0,0,21,12.0,13.2,2.0,2.7,5,FALSE,Adam,Smith,Adam Smith,3
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Lloyd,Kelly,Kelly,3
65,90,0,0,1,0,0,0,0,0,0,0,2,26,15.6,39.3,3.0,5.8,8,FALSE,Diego,Rico,Rico,3
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Jack,Simpson,Simpson,3
83,90,0,0,0,2,0,0,0,0,0,0,0,9,19.2,0.4,19.0,3.9,1,FALSE,Ben,Mee,Mee,5
84,90,0,0,0,2,0,0,0,0,0,0,0,16,27.8,10.3,0.0,3.8,1,FALSE,James,Tarkowski,Tarkowski,5
85,90,0,0,0,2,0,0,0,1,0,0,0,15,16.0,17.3,2.0,3.5,0,FALSE,Matthew,Lowton,Lowton,5
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Phil,Bardsley,Bardsley,5
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Charlie,Taylor,Taylor,5
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Kevin,Long,Long,5
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Ben,Gibson,Gibson,5
103,90,1,0,1,0,0,0,0,1,0,0,3,32,46.8,17.9,42.0,10.7,14,TRUE,Marcos,Alonso,Alonso,6
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Antonio,Rüdiger,Rüdiger,6
105,90,0,0,1,0,0,0,0,0,0,0,0,23,14.2,5.3,4.0,2.4,6,FALSE,César,Azpilicueta,Azpilicueta,6
106,90,0,0,0,1,0,0,0,0,0,0,0,13,14.8,4.1,0.0,1.9,2,FALSE,David,Luiz Moreira Marinho,David Luiz,1
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Emerson,Palmieri dos Santos,Emerson,6
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Andreas,Christensen,Christensen,6
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Davide,Zappacosta,Zappacosta,6
122,90,0,0,0,1,0,0,0,0,0,0,0,12,12.4,12.7,2.0,2.7,2,FALSE,Aaron,Wan-Bissaka,Wan-Bissaka,12
123,90,0,0,0,2,0,0,0,0,0,0,0,19,14.8,17.1,18.0,5.0,1,FALSE,Patrick,van Aanholt,van Aanholt,7
124,82,0,0,0,2,0,0,0,0,0,0,0,9,16.6,0.1,0.0,1.7,1,FALSE,James,Tomkins,Tomkins,7
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Mamadou,Sakho,Sakho,7
126,90,0,0,0,2,0,0,0,0,0,0,0,9,12.6,1.5,0.0,1.4,1,FALSE,Joel,Ward,Ward,7
127,7,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.0,0.0,0.0,1,FALSE,Scott,Dann,Dann,7
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Martin,Kelly,Kelly,7
141,90,0,0,1,0,0,0,0,0,0,0,0,24,17.0,49.6,3.0,7.0,6,FALSE,Lucas,Digne,Digne,8
142,90,0,0,1,0,0,0,0,0,0,0,0,25,16.2,0.3,34.0,5.1,6,FALSE,Yerry,Mina,Mina,8
143,90,0,0,1,0,0,0,0,0,0,0,1,28,18.2,0.3,21.0,4.0,7,FALSE,Michael,Keane,Keane,8
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Seamus,Coleman,Coleman,8
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Leighton,Baines,Baines,8
159,90,0,0,0,1,0,0,0,0,0,0,0,24,38.4,67.7,16.0,12.2,2,FALSE,Ricardo Domingos,Barbosa Pereira,Pereira,9
160,90,0,0,0,1,0,0,0,0,0,0,0,11,20.4,0.1,0.0,2.1,2,FALSE,Harry,Maguire,Maguire,12
161,90,0,0,0,1,0,0,0,0,0,0,0,9,17.4,5.6,8.0,3.1,2,FALSE,Benjamin,Chilwell,Chilwell,9
162,90,0,0,0,1,0,0,0,0,0,0,0,12,13.2,0.8,6.0,2.0,2,FALSE,Jonny,Evans,Evans,9
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Christian,Fuchs,Fuchs,9
164,90,0,0,0,1,0,0,0,0,0,0,0,16,41.2,0.9,10.0,5.2,2,FALSE,Çaglar,Söyüncü,Söyüncü,9
165,11,0,0,0,0,0,0,0,0,0,0,0,4,6.0,0.0,0.0,0.6,1,FALSE,Wes,Morgan,Morgan,9
181,90,0,1,0,1,0,0,0,0,0,0,3,32,40.2,33.2,2.0,7.5,8,FALSE,Andrew,Robertson,Robertson,10
182,90,0,0,0,1,0,0,0,0,0,0,0,13,13.8,33.2,4.0,5.1,2,FALSE,Trent,Alexander-Arnold,Alexander-Arnold,10
183,90,0,0,0,1,0,0,0,0,0,0,0,13,16.4,1.3,0.0,1.8,2,FALSE,Virgil,van Dijk,van Dijk,10
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Joseph,Gomez,Gomez,10
185,90,0,0,0,1,0,0,0,0,0,0,0,16,24.6,1.3,0.0,2.6,2,FALSE,Joel,Matip,Matip,10
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Dejan,Lovren,Lovren,10
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Aymeric,Laporte,Laporte,11
203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Kyle,Walker,Walker,11
204,90,0,0,1,0,0,0,0,0,0,0,0,24,9.8,12.8,0.0,2.3,6,FALSE,Benjamin,Mendy,Mendy,11
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Fabian,Delph,Delph,8
206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Oleksandr,Zinchenko,Zinchenko,11
207,11,0,0,0,0,0,0,0,0,0,0,0,3,0.8,0.0,0.0,0.1,1,FALSE,John,Stones,Stones,11
208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Nicolás,Otamendi,Otamendi,11
209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Danilo Luiz,da Silva,Danilo,11
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Chris,Smalling,Smalling,12
224,90,0,0,0,1,0,0,0,0,0,0,0,9,9.2,5.1,0.0,1.4,2,FALSE,Ashley,Young,Young,12
225,90,0,0,0,1,0,0,0,0,0,0,0,13,12.2,0.3,0.0,1.3,2,FALSE,Victor,Lindelöf,Lindelöf,12
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Luke,Shaw,Shaw,12
227,90,0,0,0,1,0,0,0,0,0,0,0,8,15.8,0.3,2.0,1.8,2,FALSE,Marcos,Rojo,Rojo,12
228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Eric,Bailly,Bailly,12
229,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,José Diogo,Dalot Teixeira,Dalot,12
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Matteo,Darmian,Darmian,12
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Phil,Jones,Jones,12
251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Matt,Ritchie,Ritchie,13
252,90,0,0,0,1,0,0,0,0,0,0,0,10,23.8,4.4,0.0,2.8,2,FALSE,Fabian,Schär,Schär,13
253,90,0,0,0,1,0,0,0,0,0,0,0,13,18.8,7.4,0.0,2.6,2,FALSE,DeAndre,Yedlin,Yedlin,13
254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Federico,Fernández,Fernández,13
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Paul,Dummett,Dummett,13
256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Javier,Manquillo,Manquillo,13
257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Florian,Lejeune,Lejeune,13
258,90,0,0,0,1,0,0,0,0,0,0,0,7,7.8,0.1,0.0,0.8,2,FALSE,Jamaal,Lascelles,Lascelles,13
259,90,0,0,0,1,0,0,0,1,0,0,0,6,22.2,0.3,4.0,2.7,1,FALSE,Ciaran,Clark,Clark,13
272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Timm,Klose,Klose,14
273,49,0,0,0,0,0,0,0,0,0,0,0,7,9.6,0.2,0.0,1.0,1,FALSE,Ben,Godfrey,Godfrey,14
274,90,0,0,1,0,0,0,0,0,0,0,0,18,5.6,12.5,4.0,2.2,6,FALSE,Maximillian,Aarons,Aarons,14
275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Christoph,Zimmermann,Zimmermann,14
276,90,0,0,1,0,0,0,0,1,0,0,0,18,10.8,2.2,2.0,1.5,5,FALSE,Jamal,Lewis,Lewis,14
277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Grant,Hanley,Hanley,14
291,90,0,0,1,0,0,0,0,0,0,0,0,19,13.4,2.8,6.0,2.2,6,FALSE,Enda,Stevens,Stevens,15
292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Kieron,Freeman,Freeman,15
293,90,0,1,1,0,0,0,0,1,0,0,3,34,25.8,11.2,6.0,4.3,11,TRUE,Jack,O'Connell,O'Connell,15
294,90,0,0,1,0,0,0,0,0,0,0,0,24,16.4,5.8,8.0,3.0,6,FALSE,George,Baldock,Baldock,15
295,90,0,0,1,0,0,0,0,0,0,0,2,26,17.8,0.2,18.0,3.6,8,FALSE,John,Egan,Egan,15
296,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Richard,Stearman,Stearman,15
297,90,0,0,1,0,0,0,0,0,0,0,0,20,9.2,13.4,2.0,2.5,6,FALSE,John,Lundstram,Lundstram,15
304,90,0,0,0,1,0,0,0,0,0,0,0,13,10.2,0.3,18.0,2.9,2,FALSE,Jannik,Vestergaard,Vestergaard,16
305,90,0,0,0,1,0,0,0,1,0,0,0,9,9.0,25.8,6.0,4.1,1,FALSE,Ryan,Bertrand,Bertrand,16
306,75,0,0,0,1,0,0,0,1,0,0,0,6,6.6,0.8,0.0,0.7,1,FALSE,Yan,Valery,Valery,16
307,90,0,0,0,1,0,0,0,0,0,0,0,13,14.4,0.3,0.0,1.5,2,FALSE,Jan,Bednarek,Bednarek,16
308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Jack,Stephens,Stephens,16
309,90,1,0,0,1,0,0,0,0,0,0,2,41,63.8,44.7,20.0,12.9,10,TRUE,Matt,Targett,Targett,2
310,90,0,0,0,1,0,0,0,0,0,0,0,13,13.2,0.1,2.0,1.5,2,FALSE,Maya,Yoshida,Yoshida,16
311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Kayne,Ramsay,Ramsay,16
329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Ben,Davies,Davies,17
330,90,0,0,0,1,0,0,0,0,0,0,0,14,12.4,4.2,2.0,1.9,2,FALSE,Jan,Vertonghen,Vertonghen,17
331,90,0,0,0,1,0,0,0,0,0,0,0,19,31.8,30.8,0.0,6.3,2,FALSE,Toby,Alderweireld,Alderweireld,17
332,90,0,0,0,1,0,0,0,1,0,0,0,10,6.8,9.7,6.0,2.3,1,FALSE,Danny,Rose,Rose,17
333,45,0,0,0,1,0,0,0,1,0,0,0,7,13.4,1.1,0.0,1.5,0,FALSE,Davinson,Sánchez,Sánchez,17
334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Kieran,Trippier,Trippier,17
335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Juan,Foyth,Foyth,17
336,90,0,0,0,1,0,0,0,0,0,0,0,18,21.4,23.9,20.0,6.5,2,FALSE,Serge,Aurier,Aurier,17
337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Kyle,Walker-Peters,Walker-Peters,17
353,90,0,0,0,1,0,0,0,1,0,0,0,8,13.4,4.3,2.0,2.0,1,FALSE,José,Holebas,Holebas,18
354,90,0,0,0,1,0,0,0,0,0,0,0,16,40.8,0.2,0.0,4.1,2,FALSE,Christian,Kabasele,Kabasele,18
355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Adam,Masina,Masina,18
356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Adrian,Mariappa,Mariappa,18
357,19,0,0,0,1,0,0,0,1,0,0,0,-1,4.0,0.1,0.0,0.4,0,FALSE,Francisco,Femenía Far,Kiko Femenía,18
358,90,0,0,0,1,0,0,0,0,0,0,0,10,16.0,0.1,0.0,1.6,2,FALSE,Craig,Cathcart,Cathcart,18
359,70,0,1,1,0,0,0,0,0,0,0,3,36,24.6,14.8,20.0,5.9,12,TRUE,Daryl,Janmaat,Janmaat,18
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Marc,Navarro,Navarro,18
361,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Sebastian,Prödl,Prödl,18
376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Aaron,Cresswell,Cresswell,19
